timestamp,theta,delta,attention,meditation,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma,poor_signal,blink_strength,IBI,BPM,SDNN_over_RMSSD,CVNN,SDNN,RMSSD,pNN10,pNN20,pNN30,pNN40,pNN50,LF,HF,LF_over_HF,stimu_num,event
2023-07-12_17:47:18.092562,9867,25861,78,38,1189,1757,5216,13545,5406,993,0,0,814,70,0.642222824,0.049880133,42.39811317,66.01776146,0.8,0.7,0.7,0.6,0.6,67.37384613,115.4287427,0.583683444,12,
2023-07-12_17:47:19.115276,2586,14971,83,41,1779,13033,6509,11618,4385,6262,0,0,904,70,0.623322079,0.04802615,41.03034108,65.82526504,0.8,0.7,0.7,0.6,0.6,65.62949134,112.6981652,0.58234747,12,
2023-07-12_17:47:20.135598,6386,29958,70,50,4866,2907,3224,2340,2135,323,0,0,938,69,0.662415763,0.050951075,43.64808765,65.8922841,0.8,0.7,0.7,0.566666667,0.566666667,63.98423631,109.9620208,0.581875777,12,
2023-07-12_17:47:21.155979,105398,573447,70,41,14131,6183,10227,16177,7249,4730,0,0,774,69,0.663614488,0.052765748,45.0584312,67.89850438,0.8,0.7,0.7,0.6,0.6,61.87731388,107.9554354,0.573174603,12,
2023-07-12_17:47:22.177538,27336,16319,56,44,2134,3425,2932,6296,2624,5106,0,0,876,69,0.641400072,0.052249002,44.71817925,69.71963559,0.833333333,0.733333333,0.733333333,0.633333333,0.633333333,60.37354736,106.7486865,0.565567121,12,
2023-07-12_17:47:23.198256,15722,8180,43,48,32791,6123,8510,7398,4277,2557,0,0,888,69,0.644796256,0.052523096,44.97727821,69.75424842,0.833333333,0.7,0.7,0.6,0.6,58.71719397,104.7113408,0.560752957,12,
2023-07-12_17:47:24.219109,18335,99453,47,48,16869,5487,7966,8398,3541,4717,0,0,846,68,0.649766004,0.052450029,44.86225833,69.04371429,0.866666667,0.733333333,0.733333333,0.633333333,0.6,57.04202535,102.0946559,0.558717054,12,
2023-07-12_17:47:25.239004,114882,34863,44,56,48019,2553,9356,16780,8637,4329,0,0,760,70,0.678463914,0.055416579,47.31098064,69.73249379,0.866666667,0.733333333,0.733333333,0.633333333,0.6,55.74678884,98.35383451,0.566798327,12,
2023-07-12_17:47:26.259354,24850,6333,44,64,11700,6983,16820,8603,4311,7997,0,0,972,68,0.692295489,0.060541166,51.90799553,74.97953744,0.9,0.766666667,0.766666667,0.666666667,0.633333333,53.23949457,95.62779233,0.556736627,12,
2023-07-12_17:47:27.279683,48524,55718,48,60,28558,22344,5302,23472,19044,4018,0,0,886,69,0.691746145,0.060564603,52.02499399,75.20821672,0.9,0.766666667,0.766666667,0.7,0.666666667,52.14113653,95.71750616,0.544739814,12,
2023-07-12_17:47:28.298627,48524,55718,48,60,28558,22344,5302,23472,19044,4018,0,0,902,69,0.701376559,0.056775215,49.04243061,69.92311048,0.9,0.733333333,0.733333333,0.666666667,0.633333333,50.9404659,95.56463214,0.533047266,12,
2023-07-12_17:47:29.320277,22739,30323,64,57,9668,7161,10212,13507,14285,2360,0,0,1000,68,0.751604463,0.062644619,54.30453224,72.25147654,0.9,0.733333333,0.733333333,0.666666667,0.633333333,49.58256057,94.22556352,0.526211346,12,
2023-07-12_17:47:30.343035,17209,46440,70,56,24337,2525,6098,19455,5730,1610,0,0,930,67,0.75296852,0.063442392,55.04684873,73.10644106,0.933333333,0.766666667,0.766666667,0.7,0.666666667,48.33091447,93.52083004,0.516793044,12,
2023-07-12_17:47:31.369344,11109,8999,80,53,4170,16306,13925,22850,6105,2165,0,0,814,67,0.741702199,0.064540627,55.87927463,75.33923281,0.933333333,0.766666667,0.766666667,0.733333333,0.7,47.03366326,91.36933435,0.51476421,12,
2023-07-12_17:47:32.394237,20229,27825,83,56,7294,13675,13534,25835,11067,1787,0,0,880,67,0.728472261,0.063214169,54.88254124,75.33923281,0.933333333,0.766666667,0.766666667,0.733333333,0.7,45.76111788,88.71580542,0.515816969,12,
2023-07-12_17:47:33.419275,4582,130759,84,61,6710,1887,2353,5616,1228,534,0,0,916,67,0.734690044,0.063873432,55.54433665,75.60240828,0.933333333,0.766666667,0.766666667,0.7,0.666666667,44.59347114,86.11896831,0.517812417,12,
2023-07-12_17:47:34.445028,18525,10976,84,54,661,12676,13141,15227,22141,1631,0,0,854,66,0.738297782,0.061788851,53.85928167,72.95062099,0.933333333,0.8,0.766666667,0.666666667,0.633333333,42.88604151,83.39876048,0.514228764,12,
2023-07-12_17:47:35.468659,20136,94007,75,60,17162,16665,18304,10454,11538,5249,0,0,944,66,0.739914751,0.063331541,55.37287744,74.83683401,0.933333333,0.8,0.766666667,0.666666667,0.633333333,42.03857388,83.33844908,0.50443192,12,
2023-07-12_17:47:36.490410,42202,29341,64,53,5189,5969,5130,11631,13510,3017,0,0,994,65,0.787267975,0.067575843,59.36763054,75.40968565,0.966666667,0.833333333,0.8,0.7,0.666666667,41.11655286,82.53911159,0.498146298,12,
2023-07-12_17:47:37.513152,49437,90717,54,50,21334,13799,23421,10638,8543,2062,0,0,898,65,0.787403007,0.067593448,59.44618481,75.49651739,1,0.866666667,0.833333333,0.733333333,0.7,40.48857541,83.741477,0.48349488,12,
2023-07-12_17:47:38.537765,2911,6483,60,57,9052,9671,5312,15479,13244,4647,0,0,844,66,0.763828475,0.06429421,56.69034799,74.21868897,1,0.866666667,0.833333333,0.733333333,0.7,39.91939557,84.72838899,0.471145457,12,
2023-07-12_17:47:39.557661,22306,3646,70,47,9502,3625,12647,26887,3740,1759,0,0,880,67,0.760337215,0.064201569,56.63434372,74.48582369,1,0.866666667,0.833333333,0.7,0.666666667,39.22113875,83.45850776,0.46994776,12,
2023-07-12_17:47:40.576949,10198,9276,78,56,8503,7446,5854,10744,12292,3918,0,0,930,66,0.760299917,0.064495109,57.0523736,75.03930005,1,0.9,0.866666667,0.733333333,0.7,38.54076306,81.60970663,0.472257096,12,
2023-07-12_17:47:41.601259,32417,22745,90,47,1238,6131,6848,22100,7342,3341,0,0,888,66,0.765475953,0.062085973,55.07025816,71.94250578,1,0.933333333,0.9,0.766666667,0.7,37.31587325,75.92891698,0.491457994,12,
2023-07-12_17:47:42.625715,12084,164751,93,38,15204,6968,6890,44225,5073,3847,0,0,954,66,0.775155668,0.062967683,55.90690675,72.12345737,1,0.933333333,0.9,0.766666667,0.7,36.86415878,75.43857346,0.48866458,12,
2023-07-12_17:47:43.649502,9025,7887,91,40,4836,720,4848,10120,7457,3640,0,0,584,73,0.959900823,0.107689913,93.76919655,97.6863383,0.966666667,0.9,0.866666667,0.733333333,0.666666667,36.48737844,75.5543364,0.482928978,12,
2023-07-12_17:47:44.676379,5404,12661,93,40,3961,9974,6394,9390,6993,3599,0,0,826,75,0.874703672,0.108153942,93.89204202,107.3415432,0.966666667,0.9,0.866666667,0.733333333,0.666666667,36.39909288,78.06760804,0.466250905,12,
2023-07-12_17:47:45.692897,45145,96303,70,47,10557,2069,2276,2642,1458,3296,0,0,844,75,0.873837063,0.107598947,93.07308956,106.5108057,0.966666667,0.866666667,0.833333333,0.733333333,0.666666667,36.2552166,79.5490836,0.455759073,13,100
2023-07-12_17:47:46.718144,17894,36356,51,47,6297,2371,3489,2762,2043,922,0,0,710,77,0.907588948,0.111447582,96.0306664,105.8085454,0.966666667,0.833333333,0.8,0.7,0.633333333,35.28387413,74.21148683,0.475450306,13,
2023-07-12_17:47:47.743581,208880,1160544,37,37,12819,5860,13134,23961,6803,2152,0,0,720,79,0.938384171,0.115920841,99.2823359,105.8013754,0.966666667,0.8,0.766666667,0.666666667,0.6,35.26375181,75.33236727,0.468108903,13,
2023-07-12_17:47:48.766114,13171,70719,38,30,9929,2355,9070,13946,10280,2990,0,0,760,80,0.950865536,0.118020965,100.577466,105.7746466,0.966666667,0.833333333,0.8,0.7,0.6,35.39304936,78.65879725,0.449956656,13,
2023-07-12_17:47:49.789560,20159,38043,51,40,21993,4705,9022,10705,5280,3427,0,0,900,80,0.936771695,0.118188502,100.9329811,107.7455496,0.966666667,0.833333333,0.8,0.7,0.633333333,35.17798911,78.57432215,0.447703374,13,
2023-07-12_17:47:50.812404,27667,6555,61,41,9303,12240,6138,19325,7120,2958,0,0,828,77,0.947144147,0.117054077,100.4323985,106.0370787,0.966666667,0.833333333,0.8,0.666666667,0.6,34.54298578,75.69485999,0.456345197,13,
2023-07-12_17:47:51.835828,25890,27058,69,48,4069,3368,15006,8307,6826,1561,0,0,908,72,0.931779495,0.115265806,98.6521611,105.8750076,0.966666667,0.833333333,0.8,0.666666667,0.6,34.34199365,73.48271784,0.467347897,13,
2023-07-12_17:47:52.861519,22847,64463,51,50,7878,3903,1387,2249,2335,1041,0,0,572,79,0.992512425,0.144524461,120.5912103,121.5009579,0.933333333,0.833333333,0.8,0.666666667,0.6,34.26078748,72.61678531,0.471802591,13,
2023-07-12_17:47:53.886888,27257,13328,51,48,16033,4682,4232,11864,4225,7274,0,0,896,79,0.868638584,0.141080893,117.2288171,134.9569535,0.933333333,0.833333333,0.8,0.666666667,0.6,34.27586721,72.74345661,0.471188321,13,
2023-07-12_17:47:54.910462,14509,96569,41,50,6398,4050,1554,3061,1210,562,0,0,804,78,0.862532239,0.140133864,115.8533364,134.3176883,0.933333333,0.833333333,0.8,0.666666667,0.6,34.54315475,75.81451411,0.4556272,13,
2023-07-12_17:47:55.933161,29401,13294,43,53,3620,7127,4851,11864,7530,5192,0,0,890,76,0.863924339,0.140337191,116.3769546,134.7073456,0.933333333,0.833333333,0.8,0.666666667,0.6,34.68886808,77.61167492,0.446954252,13,
2023-07-12_17:47:56.952915,10606,46758,54,60,15448,8263,5115,9231,7640,3935,0,0,912,75,0.869087745,0.140885763,116.9821449,134.6033765,0.933333333,0.833333333,0.766666667,0.633333333,0.566666667,34.71082835,78.18201523,0.443974592,13,
2023-07-12_17:47:57.976473,18944,13997,67,50,2945,5343,7344,32382,7834,6332,0,0,828,76,0.859188765,0.140071945,115.8955277,134.8894822,0.933333333,0.833333333,0.766666667,0.666666667,0.6,34.27203221,75.5517601,0.453623214,13,
2023-07-12_17:47:58.996675,18061,152630,66,38,2045,1796,6622,1818,1763,2077,0,0,930,75,0.867499439,0.141302609,117.2717452,135.1836554,0.933333333,0.833333333,0.766666667,0.7,0.633333333,34.20714876,74.22045287,0.460885746,13,
2023-07-12_17:48:00.017170,13059,52638,64,47,11400,2136,4487,6678,2936,1294,0,0,936,74,0.867663177,0.14104567,117.0208908,134.8690297,0.9,0.8,0.733333333,0.666666667,0.6,34.19137365,72.87012846,0.469209735,13,
2023-07-12_17:48:01.037610,11270,7395,67,41,7910,8848,17108,10974,7284,6298,0,0,922,71,0.855078832,0.138206235,114.3334111,133.7109595,0.9,0.766666667,0.7,0.633333333,0.566666667,34.24956008,72.3240482,0.473557011,13,
2023-07-12_17:48:02.057881,3644,9459,67,47,6568,804,11040,13096,6125,4535,0,0,890,67,0.855473954,0.138062089,114.1773474,133.4667723,0.9,0.766666667,0.7,0.6,0.533333333,34.39593964,73.09682225,0.470553146,13,
2023-07-12_17:48:03.077618,19819,9861,77,61,32547,5978,7186,14875,3793,4258,0,0,942,67,0.867980264,0.139719316,116.0042911,133.6485355,0.9,0.766666667,0.7,0.6,0.533333333,34.52315741,74.02249982,0.466387348,13,
2023-07-12_17:48:04.101020,3308,101250,87,56,972,2864,1859,5771,1489,1176,0,0,924,66,0.876514077,0.140548067,116.8985125,133.3675244,0.9,0.733333333,0.666666667,0.6,0.533333333,34.7010408,75.66671607,0.458603764,13,
2023-07-12_17:48:05.120713,21946,10562,84,40,1754,745,3121,7988,4419,1783,0,0,822,67,0.863660979,0.139515265,115.4163285,133.6361504,0.866666667,0.7,0.633333333,0.566666667,0.5,34.68281559,78.99351324,0.439059034,13,
2023-07-12_17:48:06.141016,6492,12054,77,51,11811,10182,3755,12186,6612,1889,0,0,920,67,0.864545501,0.140183211,116.1184261,134.3115267,0.866666667,0.7,0.633333333,0.566666667,0.533333333,34.54205883,78.22092516,0.441596143,13,
2023-07-12_17:48:07.165215,5169,38945,66,50,2951,1402,142,694,722,246,0,0,960,66,1.005995403,0.140416386,116.339656,115.6463098,0.866666667,0.7,0.633333333,0.566666667,0.5,34.45236186,77.32879998,0.445530797,13,
2023-07-12_17:48:08.187162,31479,20905,54,51,2817,17609,7352,9655,10381,2949,0,0,974,65,0.950072843,0.130595156,109.9001769,115.6755272,0.866666667,0.666666667,0.6,0.533333333,0.466666667,34.44179754,76.89635001,0.44789899,13,
2023-07-12_17:48:09.206781,20513,16215,57,61,4429,4968,6217,16925,9057,4602,0,0,866,66,0.912678786,0.11633015,98.98920255,108.4600673,0.9,0.7,0.633333333,0.566666667,0.5,34.386476,73.76021962,0.466192701,13,
2023-07-12_17:48:10.226156,12883,68322,50,50,3836,957,1869,2545,2059,931,0,0,990,65,0.919862668,0.119039709,101.9456064,110.8269854,0.9,0.7,0.633333333,0.566666667,0.5,34.4391135,73.674849,0.467447358,13,
2023-07-12_17:48:11.248219,28663,19283,64,44,21142,3760,12347,22719,13284,2806,0,0,1008,65,0.951575325,0.122374254,105.4702907,110.8375637,0.9,0.7,0.633333333,0.566666667,0.5,34.47436522,74.21118922,0.464544034,13,
2023-07-12_17:48:12.275944,10240,69449,70,50,16006,4531,3819,13778,5036,2032,0,0,918,65,0.961939322,0.122266183,105.7439465,109.927876,0.9,0.733333333,0.666666667,0.6,0.533333333,34.57491736,73.8535337,0.468155221,13,
2023-07-12_17:48:13.300517,7811,49850,80,43,53,1353,4899,3663,1882,1919,0,0,920,65,0.929374125,0.117162558,102.1501292,109.9128181,0.866666667,0.7,0.633333333,0.566666667,0.5,34.77618208,74.79267386,0.464967761,13,
2023-07-12_17:48:14.325546,4608,4463,83,48,9947,3605,5450,11764,6116,1450,0,0,938,64,0.900416152,0.112368491,98.78688622,109.7124769,0.866666667,0.7,0.633333333,0.566666667,0.5,34.98300505,76.23794788,0.458866037,13,
2023-07-12_17:48:15.346183,6139,17509,91,41,6828,5626,6204,22974,3814,3158,0,0,844,64,0.901017914,0.109458716,96.53529004,107.1402561,0.866666667,0.7,0.633333333,0.533333333,0.5,35.49954872,81.12854451,0.437571621,13,
2023-07-12_17:48:16.371529,7183,22977,88,50,30445,1066,9310,14797,6257,5241,0,0,938,64,0.904981936,0.109526693,96.60984537,106.7533412,0.866666667,0.7,0.633333333,0.566666667,0.533333333,35.49924371,81.86216993,0.433646503,13,
2023-07-12_17:48:17.395873,4535,57286,94,63,1597,2714,1167,7424,2292,251,0,0,986,64,0.922030394,0.110238135,97.81797154,106.0897473,0.866666667,0.7,0.633333333,0.566666667,0.5,35.54646131,82.25077855,0.432171731,13,
2023-07-12_17:48:18.421911,6220,7343,100,56,3584,3692,4391,17277,5203,1507,0,0,978,63,1.154915394,0.111400689,99.10947931,85.81535913,0.833333333,0.666666667,0.6,0.533333333,0.466666667,35.52989608,82.56410841,0.430331009,13,
2023-07-12_17:48:19.445389,7639,21747,93,60,9737,5431,6144,13059,14728,2747,0,0,898,64,0.914485426,0.088441032,79.64409722,87.09170751,0.833333333,0.666666667,0.6,0.533333333,0.466666667,35.33597337,82.38405421,0.428917631,13,
2023-07-12_17:48:20.465504,8681,11441,88,61,17886,12474,10016,7159,9996,1792,0,0,958,64,0.81104926,0.056781596,51.86431014,63.94717648,0.866666667,0.7,0.633333333,0.566666667,0.5,35.20096684,82.03887307,0.429076675,13,
2023-07-12_17:48:21.485608,8889,37830,67,67,9972,2075,4167,1867,1250,794,0,0,998,64,0.868631008,0.058807804,53.91499482,62.0689272,0.866666667,0.7,0.633333333,0.566666667,0.466666667,35.31276272,82.7122606,0.426935045,13,
2023-07-12_17:48:22.507082,2393,2561,66,66,560,1293,1868,3840,1139,1049,0,0,900,64,0.794813731,0.054150366,49.81833665,62.67926017,0.866666667,0.7,0.633333333,0.566666667,0.466666667,35.06125681,80.88533977,0.433468622,13,
2023-07-12_17:48:23.529080,54466,88741,53,64,31991,11383,16656,10842,9462,5814,0,0,830,65,0.816079768,0.056789938,52.13316283,63.88243512,0.866666667,0.7,0.633333333,0.566666667,0.466666667,35.15980963,78.60554077,0.447294291,13,
2023-07-12_17:48:24.551454,3855,27532,57,60,4229,955,1835,3087,2537,723,0,0,872,65,0.841982501,0.058074604,53.20020886,63.18445902,0.833333333,0.666666667,0.666666667,0.6,0.466666667,36.0109611,84.86911288,0.424311742,13,
2023-07-12_17:48:25.572248,17849,16434,75,53,13168,4166,7995,24649,11585,4101,0,0,796,66,0.892233995,0.060368377,55.23706485,61.90872035,0.833333333,0.666666667,0.666666667,0.6,0.466666667,36.34507745,87.23904625,0.416614796,13,
2023-07-12_17:48:26.590748,16336,22120,64,64,15136,7438,2288,8776,12123,3691,0,0,856,67,0.892887314,0.061539412,56.15676471,62.89345122,0.833333333,0.666666667,0.666666667,0.6,0.466666667,36.03175979,87.34374941,0.412528201,13,
2023-07-12_17:48:27.611412,18737,9711,75,63,8991,8161,5850,16382,2446,1810,0,0,944,67,0.866882741,0.061663465,56.28641044,64.92967017,0.866666667,0.7,0.7,0.633333333,0.5,35.97180193,87.50301951,0.411092121,13,
2023-07-12_17:48:28.640852,18171,45863,66,63,5251,10056,1687,4015,2487,1619,0,0,982,66,0.886020841,0.06299494,57.62777108,65.04110106,0.866666667,0.733333333,0.733333333,0.633333333,0.5,36.03525464,88.14262287,0.408828935,13,
2023-07-12_17:48:29.664413,21025,18508,66,53,4354,1891,9725,21271,7134,9810,0,0,642,74,0.987053428,0.099161225,88.90134357,90.06740771,0.833333333,0.7,0.7,0.633333333,0.5,36.18921947,89.21807402,0.405626549,13,
2023-07-12_17:48:30.690732,2710,12073,75,54,13179,8896,2614,16028,4333,7063,0,0,866,74,0.913024053,0.099389298,88.91366599,97.38370606,0.833333333,0.733333333,0.733333333,0.666666667,0.533333333,35.87174192,87.11430132,0.411777876,13,
2023-07-12_17:48:31.713250,6737,4445,80,56,6394,3899,1501,13300,17084,4161,0,0,920,73,0.898702391,0.097989733,87.98171527,97.89861047,0.833333333,0.733333333,0.733333333,0.666666667,0.533333333,35.91047639,86.37335481,0.415758731,13,
2023-07-12_17:48:32.741158,8782,67684,87,53,3470,6274,6270,5444,2576,330,0,0,866,72,0.892811317,0.09779739,88.14152761,98.72357787,0.866666667,0.766666667,0.766666667,0.7,0.566666667,36.49216979,88.7836047,0.411023746,13,
2023-07-12_17:48:33.764512,22461,48546,70,56,2626,1768,1441,3552,1918,1928,0,0,896,72,0.88486822,0.097278211,87.46608232,98.84645006,0.866666667,0.766666667,0.766666667,0.666666667,0.566666667,37.07226445,92.73038269,0.399785522,13,
2023-07-12_17:48:34.784753,18141,29810,67,43,4083,4608,5661,11581,8256,6757,0,0,886,71,0.892225662,0.096379066,86.3749192,96.80837809,0.866666667,0.766666667,0.766666667,0.666666667,0.566666667,37.79160871,96.54529462,0.391439157,13,
2023-07-12_17:48:35.805877,12581,4286,64,41,4251,8242,4238,12166,5587,2671,0,0,880,72,0.917176401,0.096187607,86.24822059,94.03667663,0.833333333,0.733333333,0.733333333,0.633333333,0.533333333,38.25017643,98.32944349,0.389000233,13,
2023-07-12_17:48:36.829758,26210,36470,61,40,9513,5434,7787,7211,1755,796,0,0,792,73,0.906085332,0.097104115,86.42913603,95.38741332,0.833333333,0.733333333,0.733333333,0.633333333,0.533333333,37.85350265,97.40580736,0.388616487,13,
2023-07-12_17:48:37.855998,5699,4530,70,43,990,1973,2903,4201,2048,628,0,0,828,72,0.894899121,0.095303164,84.25435037,94.14955088,0.833333333,0.766666667,0.766666667,0.633333333,0.533333333,37.37920071,94.45865004,0.395720251,13,
2023-07-12_17:48:38.880785,11790,16592,66,53,10183,8753,7118,7559,3765,4572,0,0,846,68,0.892660754,0.095638567,84.11093204,94.22496924,0.833333333,0.766666667,0.733333333,0.6,0.5,38.25047641,97.4594602,0.392475767,13,
2023-07-12_17:48:39.907747,2713,84756,66,57,2525,4885,2875,3888,1333,1901,0,0,752,70,0.903985742,0.098929808,86.39210355,95.56799349,0.833333333,0.8,0.766666667,0.633333333,0.533333333,39.45973009,103.6073825,0.380858286,13,
2023-07-12_17:48:40.931083,15609,9622,80,48,1252,2755,2415,17424,10038,3493,0,0,904,70,0.872169616,0.098965348,86.43633495,99.10496003,0.833333333,0.8,0.766666667,0.666666667,0.566666667,39.76180243,104.3039424,0.381210926,13,
2023-07-12_17:48:41.953832,7261,31559,81,53,4922,6080,8340,10553,3314,4171,0,0,870,70,0.882442952,0.098673999,86.26738794,97.75973362,0.833333333,0.8,0.766666667,0.633333333,0.533333333,39.54364047,103.5510248,0.381875897,13,
2023-07-12_17:48:42.976924,4107,20775,91,50,7581,5121,7097,12290,3663,4062,0,0,806,71,0.842640517,0.096773677,83.94148756,99.61719835,0.833333333,0.8,0.766666667,0.633333333,0.533333333,39.27972753,99.1399463,0.39620485,13,
2023-07-12_17:48:44.003158,15382,19344,88,38,2435,3546,4893,6912,5282,3896,0,0,518,78,1.059452371,0.140767825,118.1605123,111.5298012,0.833333333,0.8,0.766666667,0.633333333,0.533333333,39.83147019,100.4490087,0.396534229,13,
2023-07-12_17:48:45.030809,10763,3862,80,53,11435,2256,7598,7179,6612,7424,0,0,682,86,1.12022404,0.156751295,127.6269042,113.9298029,0.8,0.766666667,0.733333333,0.6,0.533333333,40.41702028,103.4637348,0.390639487,13,
2023-07-12_17:48:46.055309,5551,97145,75,64,34830,12378,8739,15118,6562,2268,0,0,818,86,1.091966163,0.156056086,126.6343117,115.9690803,0.8,0.766666667,0.733333333,0.6,0.533333333,41.28896243,110.7053758,0.372962579,13,
2023-07-12_17:48:47.077623,25045,8827,67,61,8061,6096,3071,11883,6407,5867,0,0,862,85,1.093961781,0.156203287,126.9203775,116.0190234,0.8,0.766666667,0.733333333,0.6,0.5,41.85653801,113.1253002,0.370001564,13,
2023-07-12_17:48:48.100502,23720,8442,69,54,2798,2133,11189,11586,6412,4125,0,0,938,85,1.099679194,0.15773627,128.5235128,116.8736423,0.8,0.766666667,0.733333333,0.6,0.533333333,42.14003008,113.7143532,0.370577934,13,
2023-07-12_17:48:49.125137,13394,80227,61,60,14414,4735,3961,4454,2140,2093,0,0,942,84,1.121917069,0.159295574,130.1657234,116.0208067,0.8,0.766666667,0.733333333,0.6,0.533333333,42.21561867,113.3375191,0.372476996,13,
2023-07-12_17:48:50.149676,6261,2709,70,47,2535,8184,4247,17833,5684,2350,0,0,762,85,1.117363271,0.160432762,131.1377393,117.3635672,0.8,0.766666667,0.733333333,0.6,0.5,41.68184154,107.0843232,0.389243171,13,
2023-07-12_17:48:51.174573,8221,9793,81,44,2377,5451,6730,14860,11300,2933,0,0,764,82,1.103808702,0.159370485,129.3132115,117.1518319,0.766666667,0.733333333,0.7,0.566666667,0.466666667,42.77520696,112.6521368,0.379710569,13,
2023-07-12_17:48:52.199074,23363,7568,78,57,7530,8678,2185,10689,11564,6227,0,0,824,77,1.262879124,0.155577946,125.4165681,99.31003352,0.766666667,0.733333333,0.7,0.6,0.5,43.54646971,119.3447813,0.364879547,13,
2023-07-12_17:48:53.224197,14246,25928,75,53,4746,6857,2722,2380,4556,472,0,0,748,71,1.290468044,0.144851244,118.2082719,91.60108417,0.8,0.733333333,0.7,0.6,0.5,42.73538848,112.8377808,0.378732976,13,
2023-07-12_17:48:54.248209,16439,12970,69,50,7191,2679,14341,12907,3318,6760,0,0,806,71,1.285412971,0.14477139,117.8535626,91.68536904,0.8,0.733333333,0.7,0.6,0.5,43.01180264,111.7304237,0.384960526,14,100
2023-07-12_17:48:55.263882,22588,1838,57,54,11183,12492,7243,11152,4514,2249,0,0,840,71,1.274488559,0.14335909,116.3215658,91.26921149,0.8,0.733333333,0.7,0.566666667,0.466666667,43.99729599,116.4748206,0.377740835,14,
2023-07-12_17:48:56.287473,11241,92038,54,54,2495,4851,2017,3379,3539,877,0,0,886,72,1.266341021,0.139862891,113.0558367,89.27756022,0.8,0.733333333,0.7,0.566666667,0.433333333,44.77566316,122.6681922,0.365014454,14,
2023-07-12_17:48:57.310337,8304,53121,66,47,928,3933,1526,3728,2825,617,0,0,796,73,1.241629579,0.139656168,112.5628713,90.65736937,0.8,0.733333333,0.7,0.566666667,0.433333333,45.1042639,126.2349415,0.357304114,14,
2023-07-12_17:48:58.333532,14892,8557,80,30,2522,2069,3087,19580,13366,6298,0,0,930,72,1.197822538,0.140159043,112.6972148,94.08506789,0.766666667,0.733333333,0.7,0.6,0.466666667,44.26556114,119.0778105,0.371736438,14,
2023-07-12_17:48:59.356128,37482,92147,67,26,3477,4554,934,2074,4949,846,0,0,926,71,1.23060011,0.1415405,114.0250265,92.65806625,0.766666667,0.733333333,0.7,0.6,0.466666667,44.3242554,117.8700583,0.376043382,14,
2023-07-12_17:49:00.376189,32362,119397,56,44,46926,19399,3766,17654,5114,3588,0,0,756,72,1.170913194,0.142156645,114.3508053,97.65950701,0.766666667,0.733333333,0.7,0.6,0.466666667,45.47665245,121.2764921,0.374983244,14,
2023-07-12_17:49:01.399354,3976,11014,66,51,18685,3124,3531,22158,4984,2031,0,0,904,71,1.141524134,0.14335721,115.6797111,101.3379461,0.766666667,0.733333333,0.7,0.633333333,0.5,46.19765372,125.9165528,0.36689103,14,
2023-07-12_17:49:02.422964,3932,7602,67,60,9936,1921,5143,24171,7048,1984,0,0,612,83,1.168691876,0.163514254,128.5876096,110.0269559,0.733333333,0.7,0.7,0.633333333,0.5,45.36362809,120.5958723,0.376162361,14,
2023-07-12_17:49:03.449952,11491,32235,87,70,4084,17882,2744,13116,21286,3591,0,0,580,87,1.143461032,0.169935918,130.9639475,114.5329346,0.733333333,0.7,0.7,0.666666667,0.533333333,46.20125802,128.0229909,0.360882508,14,
2023-07-12_17:49:04.474117,14767,171068,88,66,6059,18638,16573,8956,10136,4189,0,0,580,93,1.174973515,0.174527234,132.5708867,112.8288298,0.7,0.666666667,0.666666667,0.633333333,0.533333333,47.5362978,134.1316601,0.354400279,14,
2023-07-12_17:49:05.498095,13980,16756,78,66,5463,15445,2683,11136,13225,3401,0,0,880,96,1.175724117,0.16381135,126.2002641,107.3383307,0.7,0.666666667,0.666666667,0.633333333,0.533333333,46.58576946,128.8453311,0.361563504,14,
2023-07-12_17:49:06.529407,16064,11543,70,67,10876,5549,9833,20958,7389,7070,0,0,824,95,1.089112684,0.150462297,117.4508692,107.8408789,0.733333333,0.7,0.7,0.666666667,0.566666667,46.22340972,124.2196701,0.372110228,14,
2023-07-12_17:49:07.549443,18690,15660,70,61,3874,9120,6198,11459,5156,1460,0,0,808,97,1.032911205,0.135271104,106.9002443,103.4941278,0.766666667,0.7,0.7,0.666666667,0.566666667,47.47832467,127.9764223,0.370992749,14,
2023-07-12_17:49:08.574725,23983,62481,75,54,9608,4334,7152,13165,5548,3940,0,0,892,93,1.048102609,0.133526503,106.4562299,101.5704274,0.766666667,0.7,0.7,0.666666667,0.566666667,48.40484004,133.4611183,0.362688704,14,
2023-07-12_17:49:09.599185,12338,225244,75,41,2195,1015,3430,4484,1743,1904,0,0,948,85,1.078912549,0.136982486,109.8051608,101.7739212,0.766666667,0.7,0.7,0.666666667,0.566666667,48.94495887,136.9606266,0.357365179,14,
2023-07-12_17:49:10.622595,6149,18245,80,37,1857,2824,5353,12703,7562,3899,0,0,798,77,1.049344235,0.136175528,108.8224037,103.7051523,0.766666667,0.7,0.666666667,0.633333333,0.566666667,49.39003531,141.5003894,0.349045225,14,
2023-07-12_17:49:11.647249,13568,16919,77,44,19020,5590,4300,9251,4379,6037,0,0,870,74,1.020803533,0.133560854,106.4123844,104.2437462,0.8,0.733333333,0.7,0.666666667,0.6,48.69236357,136.4482408,0.356855928,14,
